,image_name,tags,haze,primary,agriculture,clear,water,habitation,road,cultivation,slash_burn,cloudy,partly_cloudy,conventional_mine,bare_ground,artisinal_mine,blooming,selective_logging,blow_down
32369,train_32369,agriculture clear habitation primary road water,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
32370,train_32370,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32371,train_32371,partly_cloudy primary road,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32372,train_32372,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32373,train_32373,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32374,train_32374,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32375,train_32375,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32376,train_32376,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32377,train_32377,artisinal_mine clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
32378,train_32378,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
32379,train_32379,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
32380,train_32380,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32381,train_32381,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32382,train_32382,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32383,train_32383,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32384,train_32384,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32385,train_32385,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32386,train_32386,agriculture clear cultivation road,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
32387,train_32387,partly_cloudy water,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32388,train_32388,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32389,train_32389,agriculture cultivation partly_cloudy primary road water,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
32390,train_32390,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32391,train_32391,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
32392,train_32392,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32393,train_32393,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
32394,train_32394,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32395,train_32395,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32396,train_32396,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32397,train_32397,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32398,train_32398,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32399,train_32399,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32400,train_32400,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32401,train_32401,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32402,train_32402,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32403,train_32403,clear primary selective_logging,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32404,train_32404,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32405,train_32405,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32406,train_32406,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32407,train_32407,artisinal_mine clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
32408,train_32408,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32409,train_32409,agriculture habitation partly_cloudy primary road,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
32410,train_32410,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32411,train_32411,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
32412,train_32412,agriculture clear cultivation primary road,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
32413,train_32413,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32414,train_32414,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32415,train_32415,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32416,train_32416,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32417,train_32417,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32418,train_32418,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32419,train_32419,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32420,train_32420,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
32421,train_32421,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32422,train_32422,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32423,train_32423,partly_cloudy primary road,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32424,train_32424,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32425,train_32425,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32426,train_32426,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32427,train_32427,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32428,train_32428,agriculture cultivation partly_cloudy primary road,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
32429,train_32429,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32430,train_32430,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32431,train_32431,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32432,train_32432,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32433,train_32433,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32434,train_32434,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32435,train_32435,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32436,train_32436,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32437,train_32437,agriculture habitation partly_cloudy primary road,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
32438,train_32438,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32439,train_32439,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32440,train_32440,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32441,train_32441,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32442,train_32442,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32443,train_32443,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32444,train_32444,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32445,train_32445,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32446,train_32446,agriculture bare_ground habitation haze primary road,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
32447,train_32447,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32448,train_32448,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
32449,train_32449,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32450,train_32450,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32451,train_32451,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32452,train_32452,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32453,train_32453,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32454,train_32454,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32455,train_32455,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32456,train_32456,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32457,train_32457,agriculture clear road,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32458,train_32458,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32459,train_32459,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32460,train_32460,agriculture clear cultivation primary road water,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
32461,train_32461,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32462,train_32462,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32463,train_32463,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32464,train_32464,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32465,train_32465,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32466,train_32466,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32467,train_32467,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32468,train_32468,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32469,train_32469,agriculture cultivation haze primary road,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
32470,train_32470,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32471,train_32471,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32472,train_32472,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32473,train_32473,partly_cloudy primary road,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32474,train_32474,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
32475,train_32475,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32476,train_32476,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32477,train_32477,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32478,train_32478,agriculture clear cultivation habitation primary road,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
32479,train_32479,agriculture clear habitation primary road water,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
32480,train_32480,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32481,train_32481,clear cultivation habitation primary,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
32482,train_32482,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32483,train_32483,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32484,train_32484,agriculture clear cultivation primary road,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
32485,train_32485,agriculture clear habitation primary road water,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
32486,train_32486,agriculture clear cultivation primary road,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
32487,train_32487,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
32488,train_32488,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32489,train_32489,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32490,train_32490,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32491,train_32491,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32492,train_32492,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32493,train_32493,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
32494,train_32494,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32495,train_32495,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32496,train_32496,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32497,train_32497,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32498,train_32498,cloudy primary,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32499,train_32499,agriculture haze primary,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32500,train_32500,agriculture cultivation habitation haze primary road,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
32501,train_32501,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32502,train_32502,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32503,train_32503,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32504,train_32504,agriculture clear habitation road,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
32505,train_32505,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
32506,train_32506,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32507,train_32507,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32508,train_32508,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32509,train_32509,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32510,train_32510,clear habitation primary water,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
32511,train_32511,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32512,train_32512,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32513,train_32513,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32514,train_32514,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32515,train_32515,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32516,train_32516,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32517,train_32517,agriculture bare_ground clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
32518,train_32518,clear cultivation primary water,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
32519,train_32519,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32520,train_32520,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32521,train_32521,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32522,train_32522,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32523,train_32523,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32524,train_32524,agriculture haze primary,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32525,train_32525,agriculture cultivation haze primary,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32526,train_32526,cloudy primary,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32527,train_32527,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32528,train_32528,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32529,train_32529,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32530,train_32530,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32531,train_32531,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32532,train_32532,clear primary blooming,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32533,train_32533,agriculture clear habitation primary water,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
32534,train_32534,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32535,train_32535,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32536,train_32536,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32537,train_32537,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32538,train_32538,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32539,train_32539,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32540,train_32540,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32541,train_32541,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32542,train_32542,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32543,train_32543,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32544,train_32544,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32545,train_32545,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32546,train_32546,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32547,train_32547,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32548,train_32548,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32549,train_32549,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
32550,train_32550,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32551,train_32551,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32552,train_32552,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32553,train_32553,agriculture clear cultivation primary water,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
32554,train_32554,agriculture bare_ground clear road,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
32555,train_32555,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32556,train_32556,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32557,train_32557,agriculture clear cultivation primary water,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
32558,train_32558,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32559,train_32559,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32560,train_32560,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32561,train_32561,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32562,train_32562,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32563,train_32563,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32564,train_32564,artisinal_mine clear habitation primary road water,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
32565,train_32565,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32566,train_32566,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32567,train_32567,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32568,train_32568,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32569,train_32569,agriculture bare_ground clear primary,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32570,train_32570,partly_cloudy primary road,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32571,train_32571,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32572,train_32572,agriculture clear habitation primary,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32573,train_32573,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32574,train_32574,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
32575,train_32575,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32576,train_32576,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32577,train_32577,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32578,train_32578,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32579,train_32579,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32580,train_32580,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32581,train_32581,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32582,train_32582,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32583,train_32583,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32584,train_32584,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32585,train_32585,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32586,train_32586,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32587,train_32587,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32588,train_32588,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32589,train_32589,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32590,train_32590,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32591,train_32591,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32592,train_32592,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32593,train_32593,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32594,train_32594,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32595,train_32595,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32596,train_32596,agriculture partly_cloudy primary water,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32597,train_32597,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32598,train_32598,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32599,train_32599,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32600,train_32600,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32601,train_32601,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32602,train_32602,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32603,train_32603,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32604,train_32604,agriculture clear cultivation habitation primary road,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
32605,train_32605,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32606,train_32606,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32607,train_32607,clear water,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32608,train_32608,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32609,train_32609,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32610,train_32610,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32611,train_32611,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32612,train_32612,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32613,train_32613,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32614,train_32614,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32615,train_32615,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32616,train_32616,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32617,train_32617,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32618,train_32618,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32619,train_32619,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32620,train_32620,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32621,train_32621,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32622,train_32622,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32623,train_32623,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32624,train_32624,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32625,train_32625,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32626,train_32626,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32627,train_32627,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32628,train_32628,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32629,train_32629,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32630,train_32630,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32631,train_32631,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
32632,train_32632,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
32633,train_32633,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
32634,train_32634,agriculture clear cultivation habitation primary road,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
32635,train_32635,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
32636,train_32636,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
32637,train_32637,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32638,train_32638,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32639,train_32639,agriculture clear cultivation primary road,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
32640,train_32640,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32641,train_32641,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32642,train_32642,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32643,train_32643,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
